,Timestamp,FIT-900-01/AI-FLOW/OUT.CV g/sec,PT-900-01/AI1/OUT.CV psig,PT-900-02/AI1/OUT.CV psig,PT-900-03/AI1/OUT.CV psig,PT-900-04/AI1/OUT.CV psig,TIT-900-01/AI-TEMP/OUT.CV C
0,2025-12-10 14:43:00-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
1,2025-12-10 14:43:01-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
2,2025-12-10 14:43:02-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
3,2025-12-10 14:43:03-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
4,2025-12-10 14:43:04-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
5,2025-12-10 14:43:05-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
6,2025-12-10 14:43:06-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
7,2025-12-10 14:43:07-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.05599021911621
8,2025-12-10 14:43:08-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
9,2025-12-10 14:43:09-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
10,2025-12-10 14:43:10-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
11,2025-12-10 14:43:11-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
12,2025-12-10 14:43:12-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
13,2025-12-10 14:43:13-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
14,2025-12-10 14:43:14-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
15,2025-12-10 14:43:15-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
16,2025-12-10 14:43:16-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
17,2025-12-10 14:43:17-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.019058227539062
18,2025-12-10 14:43:18-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.072872161865234
19,2025-12-10 14:43:19-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.072872161865234
20,2025-12-10 14:43:20-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.072872161865234
21,2025-12-10 14:43:21-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.072872161865234
22,2025-12-10 14:43:22-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.072872161865234
23,2025-12-10 14:43:23-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.030181884765625
24,2025-12-10 14:43:24-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.030181884765625
25,2025-12-10 14:43:25-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.030181884765625
26,2025-12-10 14:43:26-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.030181884765625
27,2025-12-10 14:43:27-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.030181884765625
28,2025-12-10 14:43:28-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
29,2025-12-10 14:43:29-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
30,2025-12-10 14:43:30-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
31,2025-12-10 14:43:31-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
32,2025-12-10 14:43:32-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
33,2025-12-10 14:43:33-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
34,2025-12-10 14:43:34-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
35,2025-12-10 14:43:35-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
36,2025-12-10 14:43:36-05:00,0.0,0.105668768286705,0.3672179579734802,0.1652743220329284,0.1712348908185959,22.054941177368164
