,Timestamp,FIT-900-01/AI-FLOW/OUT.CV g/sec,PT-900-01/AI1/OUT.CV psig,PT-900-02/AI1/OUT.CV psig,PT-900-03/AI1/OUT.CV psig,PT-900-04/AI1/OUT.CV psig,TIT-900-01/AI-TEMP/OUT.CV C
0,2025-12-10 16:25:00-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.200387954711918
1,2025-12-10 16:25:01-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.200387954711918
2,2025-12-10 16:25:02-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.22002601623535
3,2025-12-10 16:25:03-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.22002601623535
4,2025-12-10 16:25:04-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.22002601623535
5,2025-12-10 16:25:05-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.22002601623535
6,2025-12-10 16:25:06-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.22002601623535
7,2025-12-10 16:25:07-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.197980880737305
8,2025-12-10 16:25:08-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.197980880737305
9,2025-12-10 16:25:09-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.197980880737305
10,2025-12-10 16:25:10-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.197980880737305
11,2025-12-10 16:25:11-05:00,0.0,0.066567525267601,0.2140316665172577,0.0575074851512908,0.0979200452566146,22.197980880737305
12,2025-12-10 16:25:12-05:00,0.0,0.066567525267601,0.1918583959341049,0.0575074851512908,0.0979200452566146,22.197980880737305
13,2025-12-10 16:25:13-05:00,0.0,0.0559577383100986,0.1918583959341049,0.0184062402695417,0.0979200452566146,22.197980880737305
14,2025-12-10 16:25:14-05:00,0.0,0.0559577383100986,0.1918583959341049,0.0184062402695417,0.0740778297185897,22.197980880737305
15,2025-12-10 16:25:15-05:00,0.0,0.0559577383100986,0.1918583959341049,0.0184062402695417,0.0740778297185897,22.197980880737305
16,2025-12-10 16:25:16-05:00,0.0,0.0559577383100986,0.1918583959341049,0.0184062402695417,0.0740778297185897,22.197980880737305
17,2025-12-10 16:25:17-05:00,0.0,0.0559577383100986,0.1502537280321121,0.0184062402695417,0.0740778297185897,22.197980880737305
18,2025-12-10 16:25:18-05:00,0.0,0.0559577383100986,0.1502537280321121,0.0,0.0740778297185897,22.197980880737305
19,2025-12-10 16:25:19-05:00,0.0,0.0559577383100986,0.1502537280321121,0.0,0.0588188022375106,22.197980880737305
20,2025-12-10 16:25:20-05:00,0.0,0.0559577383100986,0.1502537280321121,0.0,0.0588188022375106,22.197980880737305
21,2025-12-10 16:25:21-05:00,0.0,0.0559577383100986,0.1502537280321121,0.0,0.0588188022375106,22.197980880737305
22,2025-12-10 16:25:22-05:00,0.0,0.0559577383100986,0.1256962418556213,0.0,0.0588188022375106,22.213115692138672
23,2025-12-10 16:25:23-05:00,0.0,0.0411755628883838,0.1256962418556213,0.0,0.0588188022375106,22.213115692138672
24,2025-12-10 16:25:24-05:00,0.0,0.0411755628883838,0.1256962418556213,0.0,0.0588188022375106,22.213115692138672
25,2025-12-10 16:25:25-05:00,0.0,0.0411755628883838,0.1256962418556213,0.0,0.0588188022375106,22.213115692138672
26,2025-12-10 16:25:26-05:00,0.0,0.0411755628883838,0.1256962418556213,0.0,0.0588188022375106,22.213115692138672
27,2025-12-10 16:25:27-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.0588188022375106,22.238224029541016
28,2025-12-10 16:25:28-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.0588188022375106,22.238224029541016
29,2025-12-10 16:25:29-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.238224029541016
30,2025-12-10 16:25:30-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.238224029541016
31,2025-12-10 16:25:31-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.238224029541016
32,2025-12-10 16:25:32-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.192758560180664
33,2025-12-10 16:25:33-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.192758560180664
34,2025-12-10 16:25:34-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.192758560180664
35,2025-12-10 16:25:35-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.192758560180664
36,2025-12-10 16:25:36-05:00,0.0,0.0411755628883838,0.1111524850130081,0.0,0.044275052845478,22.192758560180664
37,2025-12-10 16:25:37-05:00,0.0,0.0411755628883838,0.0972047820687294,0.0,0.044275052845478,22.205713272094727
38,2025-12-10 16:25:38-05:00,0.0,0.0411755628883838,0.0972047820687294,0.0,0.044275052845478,22.205713272094727
39,2025-12-10 16:25:39-05:00,0.0,0.0411755628883838,0.0972047820687294,0.0,0.044275052845478,22.205713272094727
40,2025-12-10 16:25:40-05:00,0.0,0.0411755628883838,0.0972047820687294,0.0,0.044275052845478,22.205713272094727
